id,text,topic
15979, metro pericolo acqua interruzione linea metropolitana chiusura metro stazione stazione linea linea bus linea metro ponte linea circolazione squadra traffico area transito bus stazione tempo servizio servizio servizio metro linea bus chiusura trasporto bus linea fuoco servizio fuoco ,  false
15980, acqua acqua ,  false
15981, vento pioggia vento ,  false
15982,maltempo temporale vento provincia auto ospedale polizia fuoco incidente auto ospedale fuoco auto maltempo fuoco allagamento strada paese ,  false
15983,emergenza secco acqua emergenza secco acqua emergenza secco acqua provincia emergenza territorio sospensione servizio capoluogo erogazione acqua struttura struttura frazione struttura quartiere acqua provincia mancanza acqua ,  false
15984, sospensione area acqua sospensione impianto provincia regione nucleo acqua sospensione impianto gestore rete servizio servizio acqua circuito acqua impatto regione provincia servizio impianto acqua tratto acqua protezione crisi area portata deposito protezione crisi rete ,  false
15985, interruzione interruzione acqua causa rete servizio tratto ponte ,  true
15986, corrente problema disagio sicurezza mancanza energia corrente crisi problematica acqua computer furto ,  false
15987,blackout buio emergenza area buio illuminazione fenomeno erogazione corrente servizio elettrico quartiere area zona quartiere comune blackout emergenza ,  true
15988, acqua energia acqua energia intervento acquedotto erogazione sospensione erogazione acqua zona disservizio interruzione fornitura energia intervento acquedotto erogazione ,  false
15989, sospensione erogazione acqua sospensione erogazione acqua disservizio erogazione acqua sospensione erogazione acqua zona disservizio interruzione fornitura energia intervento acquedotto erogazione ,  false
15990, guasto rete secco guasto rete secco guasto rete secco guasto condotta fibra interruzione comune gestore ente guasto serbatoio rete provincia interruzione guasto rete rete ,  true
15991,centrale rete centrale guasto rete acqua centrale segnalazione problema centrale portata acqua vigile guasto squadra comune guasto guasto guasto causa mancanza acqua rete guasto provincia strada ,  true
15992, acqua rete acqua centrale ponte ,  true
15993, acqua acqua gas fenomeno comune acqua interruzione acqua luce gas acqua problema acqua ritardo campo comune sistema problema luce acqua gas impianto comune impianto problema utenza rischio danno acqua fornitura acqua gas sospensione acqua ,  false
15994, guasto elettrico linea circolazione ferrovia causa guasto linea alimentazione ,  true
15996, pozzo problema mancanza tempo causa guasto elettrico regione pericolo rischio mancanza ,  true
15997, servizio servizio distribuzione acqua comune ,  false
15998,comune sospensione erogazione acqua servizio comune acqua azienda fornitura comune gestore servizio comune fornitura acqua energia comune gestore servizio servizio acqua comune sospensione impianto interruzione servizio ,  false
15999, collegamento acqua collegamento acqua collegamento acqua chiusura erogazione collegamento acqua impianto servizio ente acqua fornitura causa guasto diga servizio erogazione gestore ente fornitura utenza rete pressione erogazione sistema condotta chiusura erogazione gestore servizio ,  true
16000,blackout blackout buio disservizio guasto centralina ,  true
16001,blackout buio emergenza area buio illuminazione fenomeno erogazione corrente servizio elettrico quartiere area zona quartiere comune blackout emergenza ,  true
16002, blackout elettrico ,  true
16003, interruzione interruzione acqua causa rete servizio tratto ponte ,  true
16004, acqua intervento area interruzione azienda ,  false
16005, interruzione manutenzione rete distribuzione erogazione acqua interruzione ,  false
16006,interruzione energia luce corrente ente distribuzione energia mancanza corrente computer distribuzione interruzione ente interruzione energia interruzione energia interruzione energia interruzione energia interruzione energia interruzione energia ,  false
16007, acqua energia acqua energia intervento acquedotto erogazione sospensione erogazione acqua zona disservizio interruzione fornitura energia intervento acquedotto erogazione ,  false
16008, causa interruzione corrente ,  false
16009,interruzione acqua acqua servizio struttura servizio territorio causa comune erogazione comune pressione ripristino servizio acqua tempo azienda intervento ,  false
16010, acqua intervento area interruzione azienda ,  false
16011,rete interruzione riparazione condotta rete distribuzione servizio area erogazione comune comune pressione acqua ponte ripristino servizio acqua tempo ,  false
16012,maltempo nubifragio nubifragio casa emergenza lavoro protezione comune regione bomba acqua regione protezione nubifragio protezione comune comune comune regione regione protezione fuoco collegamento comune torrente ripristino nubifragio nubifragio regione torrente acqua pericolo paura danno paese zona torrente alluvione centrale soccorso fuoco caduta ,  false
16013, interruzione fornitura comune sospensione erogazione acqua territorio sospensione flusso acqua acqua ,  false
16014, comune acqua acqua comune sospensione acqua disagio impianto acqua servizio acqua acquedotto servizio emergenza regione ente energia gestore sospensione impianto sospensione impianto interruzione servizio ,  false
16015, emergenza ,  false
16016,blackout blackout buio disservizio guasto centralina ,  true
16017, neve elettrico allagamento scuola ,  false
16018, guasto elettrico guasto elettrico guasto elettrico stazione circolazione ferrovia causa guasto linea alimentazione stazione problema guasto linea circolazione binario stazione soccorso intervento guasto linea incendio frazione ,  true
16019, acqua erogazione causa acqua condotta guasto perdita tratto serbatoio perdita interruzione rete acqua servizio comune perdita erogazione rete territorio notizia acqua comune secco,  true
16020, acqua zona acqua azienda servizio causa guasto rete distribuzione flusso quartiere ripristino erogazione ,  true
16021, buio blackout elettrico buio blackout elettrico incubo blackout elettrico causa guasto interruzione ,  true
16022, anomalia sistema elettrico chiusura centrale centrale guasto trasporto azienda impianto sistema guasto problema sistema elettrico chiusura azienda sistema azienda impianto sicurezza impianto intervento manutenzione servizio ,  true
16023, incendio comune incrocio causa guasto elettrico trasporto pericolo fuoco polizia ,  true
16024, rete acqua secco servizio sospensione erogazione sospensione erogazione territorio frazione sospensione erogazione sospensione erogazione tratto acqua ,  false
16025, rete rete chiusura acqua servizio zona ripristino servizio acqua acqua ,  false
16026, emergenza guasto rete secco lavoro emergenza guasto rete secco problema causa guasto rete incrocio sospensione flusso comune ripristino servizio acqua ,  true
16027, panico blackout panico blackout blackout elettrico buio corrente guasto cabina fuoco network zona blackout blackout buio energia guasto panico ,  true
16028, ospedale ospedale regione emergenza ospedale regione interruzione erogazione energia emergenza ospedale blackout erogazione interruzione ospedale zona elettrico fenomeno energia tecnico interruzione interruzione linea struttura energia problema ospedale mancanza manutenzione allarme emergenza ,  true
16029, cabina fuoco ponte energia incendio cabina ponte buio fuoco acqua alimentazione zona ondata ,  false
16030, interruzione rischio interruzione erogazione acqua rischio territorio ,  false
16031, interruzione erogazione riparazione condotta erogazione acqua territorio ,  false
16032, emergenza emergenza paese erogazione acqua problema sostituzione quadro elettrico pompa serbatoio paese interruzione erogazione acqua servizio acqua serbatoio flusso acqua morte provincia regione area crisi sicurezza furto sicurezza ,  false
16033, fumo traliccio blackout fumo traliccio blackout causa traliccio blackout luce corrente rete incendio zona traliccio fuoco blackout buio tempo blackout emergenza fornitura linea rete incendio guasto buio traliccio buio tratto lavoro blackout comune territorio territorio ,  true
16034, corrente corrente corrente rete zona luce luce rete interruzione cabina installazione sicurezza guasto interruzione corrente zona interruzione ,  true
16035, ospedale mancanza interruzione linea struttura energia problema ospedale ,  false
16036, interruzione acqua interruzione acqua interruzione acqua acqua provincia sospensione erogazione interruzione servizio causa sospensione acqua interruzione territorio zona acqua interruzione erogazione acqua ,  false
